seed,state,rep,margin,requested_l1,l1_down,projection_down,gap_down,flip_down,global_flips_down,strict_flip_down,loss_down,l1_up,projection_up,gap_up,flip_up,global_flips_up,strict_flip_up,loss_up
11,0,3,0.006652309533436096,0.7,0.15000000000000002,-0.000677654621402106,0.006008537643104717,0,0,0,0.0,0.15000000000000008,0.0006776546214030121,0.0072960814237683635,0,0,0,0.0
11,0,4,0.006652309533436096,0.7,0.15000000000000002,-0.000677654621402106,0.006008537643104717,0,0,0,0.0,0.15000000000000008,0.0006776546214030121,0.0072960814237683635,0,0,0,0.0
11,1,0,0.37873492870623604,0.05,0.049999999999999996,-0.009198698231017433,0.3775195523175485,0,1,0,0.007162648219040335,0.049999999999999996,0.009198698231017377,0.38000028599777114,0,0,0,0.0
11,1,1,0.37873492870623604,0.05,0.05000000000000002,-0.01274473711601029,0.3767328471702003,0,1,0,0.007162648219040335,0.050000000000000024,0.012744737116010263,0.380403485608646,0,0,0,0.0
11,1,2,0.37873492870623604,0.05,0.05000000000000002,-0.01274473711601029,0.3767328471702003,0,1,0,0.007162648219040335,0.050000000000000024,0.012744737116010263,0.380403485608646,0,0,0,0.0
11,1,3,0.37873492870623604,0.05,0.05000000000000002,-0.01274473711601029,0.3767328471702003,0,1,0,0.007162648219040335,0.050000000000000024,0.012744737116010263,0.380403485608646,0,0,0,0.0
11,1,4,0.37873492870623604,0.05,0.04999999999999993,-0.021943435347026866,0.3750224890904983,0,1,0,0.007162648219040335,0.050000000000000024,0.021943435347027668,0.3816759402067085,0,0,0,0.0
11,1,0,0.37873492870623604,0.15,0.15000000000000002,-0.027596094693052242,0.3742978444963274,0,1,0,0.007162648219040335,0.15000000000000002,0.027596094693052353,0.3827253068851677,0,0,0,0.0
11,1,1,0.37873492870623604,0.15,0.15000000000000002,-0.027596094693052242,0.3742978444963274,0,1,0,0.007162648219040335,0.15000000000000002,0.027596094693052353,0.3827253068851677,0,0,0,0.0
11,1,2,0.37873492870623604,0.15,0.15000000000000002,-0.027596094693052242,0.3742978444963274,0,1,0,0.007162648219040335,0.15000000000000002,0.027596094693052353,0.3827253068851677,0,0,0,0.0
11,1,3,0.37873492870623604,0.15,0.14999999999999997,-0.06583030604108231,0.3665271400558572,0,1,0,0.007162648219040335,0.14999999999999997,0.06583030604108236,0.3875236887335314,0,0,0,0.0
11,1,4,0.37873492870623604,0.15,0.15000000000000002,-0.027596094693052242,0.3742978444963274,0,1,0,0.007162648219040335,0.15000000000000002,0.027596094693052353,0.3827253068851677,0,0,0,0.0
11,1,0,0.37873492870623604,0.35,0.15000000000000002,-0.06583030604108206,0.36652714005585807,0,1,0,0.007162648219040335,0.15000000000000008,0.06583030604108298,0.3875236887335314,0,0,0,0.0
11,1,1,0.37873492870623604,0.35,0.15000000000000002,-0.06583030604108206,0.36652714005585807,0,1,0,0.007162648219040335,0.15000000000000008,0.06583030604108298,0.3875236887335314,0,0,0,0.0
11,1,2,0.37873492870623604,0.35,0.15000000000000002,-0.06583030604108206,0.36652714005585807,0,1,0,0.007162648219040335,0.15000000000000008,0.06583030604108298,0.3875236887335314,0,0,0,0.0
11,1,3,0.37873492870623604,0.35,0.15000000000000008,-0.03823421134803068,0.3712878390873291,0,1,0,0.007162648219040335,0.15000000000000008,0.03823421134803068,0.3835015362895682,0,0,0,0.0
11,1,4,0.37873492870623604,0.35,0.15000000000000002,-0.06583030604108206,0.36652714005585807,0,1,0,0.007162648219040335,0.15000000000000008,0.06583030604108298,0.3875236887335314,0,0,0,0.0
11,1,0,0.37873492870623604,0.7,0.15000000000000008,-0.03823421134803068,0.3712878390873291,0,1,0,0.007162648219040335,0.15000000000000008,0.03823421134803068,0.3835015362895682,0,0,0,0.0
11,1,1,0.37873492870623604,0.7,0.15000000000000008,-0.03823421134803068,0.3712878390873291,0,1,0,0.007162648219040335,0.15000000000000008,0.03823421134803068,0.3835015362895682,0,0,0,0.0
11,1,2,0.37873492870623604,0.7,0.15000000000000008,-0.03823421134803068,0.3712878390873291,0,1,0,0.007162648219040335,0.15000000000000008,0.03823421134803068,0.3835015362895682,0,0,0,0.0
11,1,3,0.37873492870623604,0.7,0.15000000000000002,-0.027596094693052298,0.3742978444963274,0,1,0,0.007162648219040335,0.15000000000000002,0.027596094693052298,0.3827253068851668,0,0,0,0.0
11,1,4,0.37873492870623604,0.7,0.15000000000000002,-0.06583030604108206,0.36652714005585807,0,1,0,0.007162648219040335,0.15000000000000008,0.06583030604108298,0.3875236887335314,0,0,0,0.0
