state,action,row,column,true_margin,value_span,rival_action,naive_critical_mass,critical_mass,margin_factor,fraction_of_cap,fraction_of_naive_critical,fraction_of_critical,mass,actual_l1,revisit_weight,revisit_weight_rival,predicted_shift,corrected_shift,measured_shift,residual,relative_residual,corrected_relative_residual,naive_predicted_flip,predicted_flip,measured_margin_shift,predicted_margin_shift,decision_flip
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.24000000000000002,0.03972175013300234,0.005598795385925681,0.017100000000000004,0.03420000000000001,0.08266407112213575,0.941713700930013,-0.015129709516160892,-0.01638039289966207,-0.01667364696556284,-0.0015439374494019466,0.10204673445665169,0.017902749201261045,0,0,-0.0021707164529916056,-0.00213253815720216,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.27999999999999997,0.04634204182183605,0.006531927950246626,0.01995,0.03990000000000002,0.08266407112213575,0.941713700930013,-0.017651327768854554,-0.019110458382939278,-0.019510804299171625,-0.0018594765303170703,0.10534485307094477,0.020949048327891115,0,0,-0.0025400816024712114,-0.0024879611834025457,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.32,0.052962333510669785,0.007465060514567574,0.022800000000000004,0.04560000000000004,0.08266407112213575,0.941713700930013,-0.02017294602154811,-0.02184052386621637,-0.02236499424838989,-0.00219204822684178,0.10866277163981417,0.0240136356337491,0,0,-0.0029116642019788586,-0.002843384209602916,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.36,0.0595826251995035,0.00839819307888852,0.025650000000000003,0.05129999999999996,0.08266407112213575,0.941713700930013,-0.022694564274240957,-0.024570589349492692,-0.02523637065564266,-0.0025418063814017025,0.11200066900102297,0.02709667630189398,0,0,-0.0032854842800222883,-0.0031988072358031866,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.39999999999999997,0.06620291688833722,0.009331325643209466,0.0285,0.05699999999999997,0.08266407112213575,0.941713700930013,-0.025216182526934618,-0.0273006548327699,-0.02812508922166934,-0.002908906694734724,0.11535872615244519,0.03019833751056573,0,0,-0.003661562107042826,-0.003554230262003572,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.44,0.07282320857717095,0.010264458207530414,0.03135,0.06269999999999999,0.08266407112213575,0.941713700930013,-0.027737800779628202,-0.030030720316047022,-0.03103130753366834,-0.0032935067540401375,0.11873712628504514,0.03331878846364701,0,0,-0.00403991819907823,-0.003909653288203946,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.48,0.07944350026600466,0.01119759077185136,0.0342,0.06840000000000002,0.08266407112213575,0.941713700930013,-0.030259419032321783,-0.03276078579932414,-0.03395518509394435,-0.003695766061622568,0.12213605481568938,0.036458200420969436,0,0,-0.004420573321483268,-0.00426507631440432,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.52,0.08606379195483839,0.012130723336172308,0.03705000000000001,0.07410000000000003,0.08266407112213575,0.941713700930013,-0.03278103728501542,-0.03549085128260132,-0.0368968833491099,-0.004115846064094479,0.12555569942186906,0.03961674673038505,0,0,-0.004803548492745335,-0.004620499340604702,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.56,0.09268408364367212,0.013063855900493254,0.039900000000000005,0.07980000000000005,0.08266407112213575,0.941713700930013,-0.03530265553770903,-0.03822091676587847,-0.039856565719787795,-0.004553910182078763,0.12899625007570434,0.042794602859174226,0,0,-0.00518886498834803,-0.00497592236680508,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.6000000000000001,0.09930437533250584,0.013996988464814203,0.04275000000000001,0.08549999999999996,0.08266407112213575,0.941713700930013,-0.03782427379040185,-0.04095098224915476,-0.042834397630864274,-0.005010123840462427,0.13245789907891842,0.045991946426349385,0,0,-0.005576544344696011,-0.0053313453930053465,0
