seed,algorithm,noise_level,real_steps,planning_updates,greedy_return,optimal_return,policy_loss
286,Dyna-Q,0.0,2900,14500,6.211806779627448,6.263607903500317,0.051801123872868615
286,Dyna-Q,0.0,3000,15000,6.211806779627448,6.263607903500317,0.051801123872868615
286,Dyna-Q,0.0,3100,15500,6.211806779627448,6.263607903500317,0.051801123872868615
286,Dyna-Q,0.0,3200,16000,6.222586863809811,6.263607903500317,0.041021039690505745
286,Dyna-Q,0.0,3300,16500,6.222586863809811,6.263607903500317,0.041021039690505745
286,Dyna-Q,0.0,3400,17000,6.221729430851686,6.263607903500317,0.04187847264863098
286,Dyna-Q,0.0,3500,17500,6.222586863809811,6.263607903500317,0.041021039690505745
286,Dyna-Q,0.0,3600,18000,5.9601721692665155,6.263607903500317,0.3034357342338012
286,Dyna-Q,0.0,3700,18500,5.9601721692665155,6.263607903500317,0.3034357342338012
286,Dyna-Q,0.0,3800,19000,6.222586863809811,6.263607903500317,0.041021039690505745
286,Dyna-Q,0.0,3900,19500,6.221729430851686,6.263607903500317,0.04187847264863098
286,Dyna-Q,0.0,4000,20000,6.222586863809811,6.263607903500317,0.041021039690505745
286,Dyna-Q,0.0,4100,20500,6.2213949688312935,6.263607903500317,0.042212934669023205
286,Dyna-Q,0.0,4200,21000,5.941554295531783,6.263607903500317,0.32205360796853366
286,Dyna-Q,0.0,4300,21500,6.2213949688312935,6.263607903500317,0.042212934669023205
286,Dyna-Q,0.0,4400,22000,6.2213949688312935,6.263607903500317,0.042212934669023205
286,Dyna-Q,0.0,4500,22500,6.2213949688312935,6.263607903500317,0.042212934669023205
286,Dyna-Q,0.0,4600,23000,6.250616328840213,6.263607903500317,0.012991574660103922
286,Dyna-Q,0.0,4700,23500,3.1361470868059786,6.263607903500317,3.127460816694338
286,Dyna-Q,0.0,4800,24000,6.250616328840213,6.263607903500317,0.012991574660103922
286,Dyna-Q,0.0,4900,24500,6.1109300810667975,6.263607903500317,0.15267782243351924
286,Dyna-Q,0.0,5000,25000,6.1109300810667975,6.263607903500317,0.15267782243351924
286,Dyna-Q,0.15,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
286,Dyna-Q,0.15,100,500,-2.6077734002488238,6.263607903500317,8.871381303749141
286,Dyna-Q,0.15,200,1000,5.559461208055883,6.263607903500317,0.7041466954444333
286,Dyna-Q,0.15,300,1500,5.07815220499866,6.263607903500317,1.1854556985016567
286,Dyna-Q,0.15,400,2000,5.641792919927898,6.263607903500317,0.6218149835724187
286,Dyna-Q,0.15,500,2500,5.913105092678102,6.263607903500317,0.35050281082221435
286,Dyna-Q,0.15,600,3000,5.884665567665783,6.263607903500317,0.37894233583453385
286,Dyna-Q,0.15,700,3500,5.786107120613605,6.263607903500317,0.47750078288671194
286,Dyna-Q,0.15,800,4000,2.600111233071894,6.263607903500317,3.663496670428423
286,Dyna-Q,0.15,900,4500,5.872940682867183,6.263607903500317,0.39066722063313364
286,Dyna-Q,0.15,1000,5000,2.7693377893705557,6.263607903500317,3.494270114129761
286,Dyna-Q,0.15,1100,5500,3.7373424015483256,6.263607903500317,2.526265501951991
286,Dyna-Q,0.15,1200,6000,1.1767997091633597,6.263607903500317,5.086808194336957
286,Dyna-Q,0.15,1300,6500,5.920950773534658,6.263607903500317,0.34265712996565867
286,Dyna-Q,0.15,1400,7000,5.440044186484332,6.263607903500317,0.8235637170159844
286,Dyna-Q,0.15,1500,7500,5.368582486117024,6.263607903500317,0.8950254173832928
286,Dyna-Q,0.15,1600,8000,5.223983492751984,6.263607903500317,1.039624410748333
286,Dyna-Q,0.15,1700,8500,2.931336111627574,6.263607903500317,3.332271791872743
286,Dyna-Q,0.15,1800,9000,2.9349032069921237,6.263607903500317,3.328704696508193
286,Dyna-Q,0.15,1900,9500,4.593570898849351,6.263607903500317,1.6700370046509656
286,Dyna-Q,0.15,2000,10000,2.9950033423786744,6.263607903500317,3.2686045611216423
286,Dyna-Q,0.15,2100,10500,5.773483255141204,6.263607903500317,0.49012464835911285
286,Dyna-Q,0.15,2200,11000,5.909468463748233,6.263607903500317,0.3541394397520836
286,Dyna-Q,0.15,2300,11500,5.393613986055965,6.263607903500317,0.8699939174443516
286,Dyna-Q,0.15,2400,12000,1.7237392171109454,6.263607903500317,4.539868686389371
286,Dyna-Q,0.15,2500,12500,2.6726576211831694,6.263607903500317,3.5909502823171473
286,Dyna-Q,0.15,2600,13000,5.348896270197667,6.263607903500317,0.9147116333026499
286,Dyna-Q,0.15,2700,13500,5.5043729729036945,6.263607903500317,0.7592349305966222
286,Dyna-Q,0.15,2800,14000,5.940786073689271,6.263607903500317,0.3228218298110459
286,Dyna-Q,0.15,2900,14500,2.8654365122393592,6.263607903500317,3.3981713912609575
286,Dyna-Q,0.15,3000,15000,6.203507370148266,6.263607903500317,0.06010053335205079
286,Dyna-Q,0.15,3100,15500,6.213975699195224,6.263607903500317,0.04963220430509274
286,Dyna-Q,0.15,3200,16000,-1.8974833262497897,6.263607903500317,8.161091229750106
286,Dyna-Q,0.15,3300,16500,2.996225293382996,6.263607903500317,3.2673826101173207
286,Dyna-Q,0.15,3400,17000,5.695834526808263,6.263607903500317,0.5677733766920534
286,Dyna-Q,0.15,3500,17500,6.22272458098214,6.263607903500317,0.04088332251817661
286,Dyna-Q,0.15,3600,18000,6.221729430851686,6.263607903500317,0.04187847264863098
286,Dyna-Q,0.15,3700,18500,6.240084712123412,6.263607903500317,0.023523191376904506
286,Dyna-Q,0.15,3800,19000,6.231134176262761,6.263607903500317,0.03247372723755593
286,Dyna-Q,0.15,3900,19500,5.867013914191536,6.263607903500317,0.39659398930878087
286,Dyna-Q,0.15,4000,20000,2.9411952440333597,6.263607903500317,3.322412659466957
286,Dyna-Q,0.15,4100,20500,2.7814232607036904,6.263607903500317,3.4821846427966263
286,Dyna-Q,0.15,4200,21000,0.8882697383801326,6.263607903500317,5.375338165120184
286,Dyna-Q,0.15,4300,21500,4.723102743172961,6.263607903500317,1.5405051603273554
286,Dyna-Q,0.15,4400,22000,-0.700511588791521,6.263607903500317,6.964119492291838
286,Dyna-Q,0.15,4500,22500,5.924521727237855,6.263607903500317,0.3390861762624615
286,Dyna-Q,0.15,4600,23000,3.209018474779263,6.263607903500317,3.0545894287210538
286,Dyna-Q,0.15,4700,23500,6.18861173741721,6.263607903500317,0.07499616608310689
286,Dyna-Q,0.15,4800,24000,6.169121988199561,6.263607903500317,0.09448591530075579
286,Dyna-Q,0.15,4900,24500,5.892683331500633,6.263607903500317,0.37092457199968365
286,Dyna-Q,0.15,5000,25000,6.231134176262761,6.263607903500317,0.03247372723755593
286,Dyna-Q,0.35,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
286,Dyna-Q,0.35,100,500,-2.2466528771654564,6.263607903500317,8.510260780665773
286,Dyna-Q,0.35,200,1000,-1.8825145663477445,6.263607903500317,8.146122469848061
286,Dyna-Q,0.35,300,1500,5.932308240828743,6.263607903500317,0.33129966267157407
286,Dyna-Q,0.35,400,2000,6.01519846379977,6.263607903500317,0.24840943970054674
286,Dyna-Q,0.35,500,2500,3.5813907157323133,6.263607903500317,2.6822171877680034
286,Dyna-Q,0.35,600,3000,2.9666543959205964,6.263607903500317,3.2969535075797203
286,Dyna-Q,0.35,700,3500,-1.5317952125390797,6.263607903500317,7.795403116039396
286,Dyna-Q,0.35,800,4000,1.3419544211315089,6.263607903500317,4.921653482368808
286,Dyna-Q,0.35,900,4500,5.647424104171733,6.263607903500317,0.6161837993285841
286,Dyna-Q,0.35,1000,5000,5.108967957118503,6.263607903500317,1.1546399463818133
286,Dyna-Q,0.35,1100,5500,5.612845141886717,6.263607903500317,0.6507627616136
286,Dyna-Q,0.35,1200,6000,2.7662879971694143,6.263607903500317,3.4973199063309024
286,Dyna-Q,0.35,1300,6500,6.2088345499831465,6.263607903500317,0.054773353517170165
286,Dyna-Q,0.35,1400,7000,5.974099544311741,6.263607903500317,0.2895083591885754
286,Dyna-Q,0.35,1500,7500,2.3719982326897693,6.263607903500317,3.8916096708105474
286,Dyna-Q,0.35,1600,8000,-1.9161109535363854,6.263607903500317,8.179718857036702
286,Dyna-Q,0.35,1700,8500,1.6063931745947424,6.263607903500317,4.657214728905574
286,Dyna-Q,0.35,1800,9000,3.90308349508146,6.263607903500317,2.360524408418857
286,Dyna-Q,0.35,1900,9500,0.4139544727771542,6.263607903500317,5.849653430723163
286,Dyna-Q,0.35,2000,10000,6.22272458098214,6.263607903500317,0.04088332251817661
286,Dyna-Q,0.35,2100,10500,6.103476481273137,6.263607903500317,0.16013142222718013
286,Dyna-Q,0.35,2200,11000,3.120923398850895,6.263607903500317,3.142684504649422
286,Dyna-Q,0.35,2300,11500,6.046148599324082,6.263607903500317,0.21745930417623427
286,Dyna-Q,0.35,2400,12000,5.916691952393603,6.263607903500317,0.34691595110671347
286,Dyna-Q,0.35,2500,12500,2.928459349166834,6.263607903500317,3.335148554333483
286,Dyna-Q,0.35,2600,13000,1.2150930018900126,6.263607903500317,5.048514901610304
286,Dyna-Q,0.35,2700,13500,-1.1457416461292655,6.263607903500317,7.4093495496295825
286,Dyna-Q,0.35,2800,14000,-1.2314156763727944,6.263607903500317,7.495023579873111
286,Dyna-Q,0.35,2900,14500,0.8589448657359733,6.263607903500317,5.404663037764344
286,Dyna-Q,0.35,3000,15000,1.0473426576214235,6.263607903500317,5.216265245878893
286,Dyna-Q,0.35,3100,15500,2.7404364289137386,6.263607903500317,3.523171474586578
286,Dyna-Q,0.35,3200,16000,5.691808285343068,6.263607903500317,0.5717996181572484
286,Dyna-Q,0.35,3300,16500,6.237175951074367,6.263607903500317,0.026431952425949312
286,Dyna-Q,0.35,3400,17000,3.151019467655583,6.263607903500317,3.1125884358447338
286,Dyna-Q,0.35,3500,17500,6.099259355646086,6.263607903500317,0.1643485478542308
286,Dyna-Q,0.35,3600,18000,5.620280682662216,6.263607903500317,0.6433272208381009
286,Dyna-Q,0.35,3700,18500,6.237175951074367,6.263607903500317,0.026431952425949312
286,Dyna-Q,0.35,3800,19000,3.1487978317653527,6.263607903500317,3.114810071734964
286,Dyna-Q,0.35,3900,19500,3.300202845449501,6.263607903500317,2.9634050580508156
286,Dyna-Q,0.35,4000,20000,0.1709761963417,6.263607903500317,6.092631707158617
286,Dyna-Q,0.35,4100,20500,1.641207404396829,6.263607903500317,4.622400499103488
286,Dyna-Q,0.35,4200,21000,1.2878662369630323,6.263607903500317,4.975741666537284
286,Dyna-Q,0.35,4300,21500,0.7705258778315496,6.263607903500317,5.493082025668767
286,Dyna-Q,0.35,4400,22000,6.208595641065394,6.263607903500317,0.0550122624349223
286,Dyna-Q,0.35,4500,22500,-2.0089501983336064,6.263607903500317,8.272558101833923
286,Dyna-Q,0.35,4600,23000,6.103476481273137,6.263607903500317,0.16013142222718013
286,Dyna-Q,0.35,4700,23500,6.215973672960425,6.263607903500317,0.047634230539891576
286,Dyna-Q,0.35,4800,24000,2.8575096017563335,6.263607903500317,3.406098301743983
286,Dyna-Q,0.35,4900,24500,-1.6172650523332133,6.263607903500317,7.88087295583353
286,Dyna-Q,0.35,5000,25000,2.0446125694715427,6.263607903500317,4.218995334028774
297,Q-learning,0.0,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
297,Q-learning,0.0,100,0,-1.9786214857130402,6.263607903500317,8.242229389213357
297,Q-learning,0.0,200,0,-1.3306201270922278,6.263607903500317,7.594228030592545
297,Q-learning,0.0,300,0,-0.8608572439144089,6.263607903500317,7.124465147414726
297,Q-learning,0.0,400,0,5.869100265750879,6.263607903500317,0.3945076377494381
297,Q-learning,0.0,500,0,5.869100265750879,6.263607903500317,0.3945076377494381
297,Q-learning,0.0,600,0,6.097582888838274,6.263607903500317,0.16602501466204256
297,Q-learning,0.0,700,0,6.097582888838274,6.263607903500317,0.16602501466204256
297,Q-learning,0.0,800,0,6.097582888838274,6.263607903500317,0.16602501466204256
297,Q-learning,0.0,900,0,6.097582888838274,6.263607903500317,0.16602501466204256
297,Q-learning,0.0,1000,0,6.097582888838274,6.263607903500317,0.16602501466204256
297,Q-learning,0.0,1100,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1200,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1300,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1400,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1500,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1600,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1700,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1800,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,1900,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2000,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2100,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2200,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2300,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2400,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2500,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2600,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2700,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2800,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,2900,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3000,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3100,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3200,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3300,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3400,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3500,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3600,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3700,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3800,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,3900,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4000,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4100,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4200,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4300,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4400,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4500,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4600,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4700,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4800,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,4900,0,6.102006878472126,6.263607903500317,0.1616010250281903
297,Q-learning,0.0,5000,0,3.068235253974922,6.263607903500317,3.1953726495253947
297,Dyna-Q,0.0,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
297,Dyna-Q,0.0,100,500,-1.1192372136727506,6.263607903500317,7.382845117173067
297,Dyna-Q,0.0,200,1000,6.16210812478837,6.263607903500317,0.10149977871194693
297,Dyna-Q,0.0,300,1500,6.193846386018808,6.263607903500317,0.06976151748150894
297,Dyna-Q,0.0,400,2000,6.1748990878942305,6.263607903500317,0.08870881560608623
297,Dyna-Q,0.0,500,2500,6.169121988199561,6.263607903500317,0.09448591530075579
297,Dyna-Q,0.0,600,3000,6.169121988199561,6.263607903500317,0.09448591530075579
297,Dyna-Q,0.0,700,3500,6.169121988199561,6.263607903500317,0.09448591530075579
297,Dyna-Q,0.0,800,4000,6.16547998254478,6.263607903500317,0.09812792095553657
297,Dyna-Q,0.0,900,4500,6.221729430851686,6.263607903500317,0.04187847264863098
297,Dyna-Q,0.0,1000,5000,3.128823764640267,6.263607903500317,3.13478413886005
297,Dyna-Q,0.0,1100,5500,2.4447724542580933,6.263607903500317,3.8188354492422234
297,Dyna-Q,0.0,1200,6000,6.221729430851686,6.263607903500317,0.04187847264863098
297,Dyna-Q,0.0,1300,6500,6.221729430851686,6.263607903500317,0.04187847264863098
297,Dyna-Q,0.0,1400,7000,6.221729430851686,6.263607903500317,0.04187847264863098
297,Dyna-Q,0.0,1500,7500,6.221729430851686,6.263607903500317,0.04187847264863098
297,Dyna-Q,0.0,1600,8000,6.103476481273137,6.263607903500317,0.16013142222718013
297,Dyna-Q,0.0,1700,8500,6.177726855809544,6.263607903500317,0.08588104769077276
297,Dyna-Q,0.0,1800,9000,6.1874760173705745,6.263607903500317,0.0761318861297422
297,Dyna-Q,0.0,1900,9500,6.18861173741721,6.263607903500317,0.07499616608310689
297,Dyna-Q,0.0,2000,10000,5.548433927621844,6.263607903500317,0.7151739758784723
297,Dyna-Q,0.0,2100,10500,5.548433927621844,6.263607903500317,0.7151739758784723
297,Dyna-Q,0.0,2200,11000,4.839932540912757,6.263607903500317,1.4236753625875593
297,Dyna-Q,0.0,2300,11500,5.4910646703799015,6.263607903500317,0.7725432331204152
297,Dyna-Q,0.0,2400,12000,6.221729430851686,6.263607903500317,0.04187847264863098
297,Dyna-Q,0.0,2500,12500,6.221729430851686,6.263607903500317,0.04187847264863098
297,Dyna-Q,0.0,2600,13000,6.222586863809811,6.263607903500317,0.041021039690505745
297,Dyna-Q,0.0,2700,13500,6.231134176262761,6.263607903500317,0.03247372723755593
297,Dyna-Q,0.0,2800,14000,6.252698803146877,6.263607903500317,0.01090910035344006
297,Dyna-Q,0.0,2900,14500,6.011942862569435,6.263607903500317,0.2516650409308818
297,Dyna-Q,0.0,3000,15000,-1.3951715664408815,6.263607903500317,7.658779469941198
297,Dyna-Q,0.0,3100,15500,6.02495564846107,6.263607903500317,0.2386522550392467
297,Dyna-Q,0.0,3200,16000,6.07219218413244,6.263607903500317,0.1914157193678765
297,Dyna-Q,0.0,3300,16500,-1.7374862297818323,6.263607903500317,8.001094133282148
297,Dyna-Q,0.0,3400,17000,5.5015251509484395,6.263607903500317,0.7620827525518772
297,Dyna-Q,0.0,3500,17500,5.891112656533468,6.263607903500317,0.37249524696684855
297,Dyna-Q,0.0,3600,18000,2.4194289792982464,6.263607903500317,3.8441789242020703
297,Dyna-Q,0.0,3700,18500,6.16760237798975,6.263607903500317,0.09600552551056651
297,Dyna-Q,0.0,3800,19000,3.108056488061708,6.263607903500317,3.155551415438609
297,Dyna-Q,0.0,3900,19500,6.212548523117145,6.263607903500317,0.05105938038317159
297,Dyna-Q,0.0,4000,20000,6.172262101086541,6.263607903500317,0.09134580241377588
297,Dyna-Q,0.0,4100,20500,-1.9737518913873193,6.263607903500317,8.237359794887636
297,Dyna-Q,0.0,4200,21000,2.5707411307539747,6.263607903500317,3.692866772746342
297,Dyna-Q,0.0,4300,21500,5.6223017550769265,6.263607903500317,0.6413061484233902
297,Dyna-Q,0.0,4400,22000,5.535824264681222,6.263607903500317,0.727783638819095
297,Dyna-Q,0.0,4500,22500,5.535824264681222,6.263607903500317,0.727783638819095
297,Dyna-Q,0.0,4600,23000,5.535824264681222,6.263607903500317,0.727783638819095
297,Dyna-Q,0.0,4700,23500,5.6223017550769265,6.263607903500317,0.6413061484233902
297,Dyna-Q,0.0,4800,24000,5.593862860601303,6.263607903500317,0.6697450428990139
297,Dyna-Q,0.0,4900,24500,5.743996973263125,6.263607903500317,0.5196109302371914
297,Dyna-Q,0.0,5000,25000,6.2254116253703256,6.263607903500317,0.03819627812999116
297,Dyna-Q,0.15,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
297,Dyna-Q,0.15,100,500,-1.5456752523281843,6.263607903500317,7.809283155828501
297,Dyna-Q,0.15,200,1000,-1.6638100423035085,6.263607903500317,7.927417945803825
297,Dyna-Q,0.15,300,1500,-0.9366077275847188,6.263607903500317,7.200215631085036
297,Dyna-Q,0.15,400,2000,2.3158480982946803,6.263607903500317,3.9477598052056364
297,Dyna-Q,0.15,500,2500,5.902198878823815,6.263607903500317,0.3614090246765018
297,Dyna-Q,0.15,600,3000,5.835329074948154,6.263607903500317,0.4282788285521626
297,Dyna-Q,0.15,700,3500,5.837944271269802,6.263607903500317,0.4256636322305143
297,Dyna-Q,0.15,800,4000,5.87233661015082,6.263607903500317,0.3912712933494964
297,Dyna-Q,0.15,900,4500,5.87233661015082,6.263607903500317,0.3912712933494964
297,Dyna-Q,0.15,1000,5000,5.87233661015082,6.263607903500317,0.3912712933494964
297,Dyna-Q,0.15,1100,5500,2.931014517572492,6.263607903500317,3.3325933859278245
297,Dyna-Q,0.15,1200,6000,5.829807864221589,6.263607903500317,0.43380003927872757
297,Dyna-Q,0.15,1300,6500,5.56411269130314,6.263607903500317,0.6994952121971769
297,Dyna-Q,0.15,1400,7000,5.411480632795099,6.263607903500317,0.8521272707052177
297,Dyna-Q,0.15,1500,7500,5.87233661015082,6.263607903500317,0.3912712933494964
297,Dyna-Q,0.15,1600,8000,3.3148760627863934,6.263607903500317,2.9487318407139234
297,Dyna-Q,0.15,1700,8500,2.7495558891937675,6.263607903500317,3.5140520143065492
297,Dyna-Q,0.15,1800,9000,2.7961420675295505,6.263607903500317,3.467465835970766
297,Dyna-Q,0.15,1900,9500,5.824149619084144,6.263607903500317,0.4394582844161725
297,Dyna-Q,0.15,2000,10000,5.835329074948154,6.263607903500317,0.4282788285521626
297,Dyna-Q,0.15,2100,10500,2.7969369614224875,6.263607903500317,3.466670942077829
297,Dyna-Q,0.15,2200,11000,5.834935413545813,6.263607903500317,0.42867248995450336
297,Dyna-Q,0.15,2300,11500,5.58786075196026,6.263607903500317,0.6757471515400564
297,Dyna-Q,0.15,2400,12000,5.985385007692831,6.263607903500317,0.2782228958074855
297,Dyna-Q,0.15,2500,12500,5.960285029274244,6.263607903500317,0.3033228742260725
297,Dyna-Q,0.15,2600,13000,5.985385007692831,6.263607903500317,0.2782228958074855
297,Dyna-Q,0.15,2700,13500,6.2253460094130855,6.263607903500317,0.03826189408723124
297,Dyna-Q,0.15,2800,14000,3.1117321585912547,6.263607903500317,3.151875744909062
297,Dyna-Q,0.15,2900,14500,-1.324081902778251,6.263607903500317,7.587689806278568
297,Dyna-Q,0.15,3000,15000,2.980910777121817,6.263607903500317,3.2826971263785
297,Dyna-Q,0.15,3100,15500,2.2688283072783912,6.263607903500317,3.9947795962219255
297,Dyna-Q,0.15,3200,16000,5.694267935866935,6.263607903500317,0.5693399676333817
297,Dyna-Q,0.15,3300,16500,-0.2940454898493936,6.263607903500317,6.55765339334971
297,Dyna-Q,0.15,3400,17000,5.697414519685433,6.263607903500317,0.566193383814884
297,Dyna-Q,0.15,3500,17500,6.2254116253703256,6.263607903500317,0.03819627812999116
297,Dyna-Q,0.15,3600,18000,6.2254116253703256,6.263607903500317,0.03819627812999116
297,Dyna-Q,0.15,3700,18500,3.341267041318566,6.263607903500317,2.9223408621817506
297,Dyna-Q,0.15,3800,19000,5.962070596919114,6.263607903500317,0.3015373065812028
297,Dyna-Q,0.15,3900,19500,5.921811208866227,6.263607903500317,0.34179669463408935
297,Dyna-Q,0.15,4000,20000,5.918823373227786,6.263607903500317,0.34478453027253053
297,Dyna-Q,0.15,4100,20500,6.250452087681184,6.263607903500317,0.0131558158191325
297,Dyna-Q,0.15,4200,21000,6.211806779627448,6.263607903500317,0.051801123872868615
297,Dyna-Q,0.15,4300,21500,6.21367143208265,6.263607903500317,0.04993647141766644
297,Dyna-Q,0.15,4400,22000,6.102006878472126,6.263607903500317,0.1616010250281903
297,Dyna-Q,0.15,4500,22500,6.103476481273137,6.263607903500317,0.16013142222718013
297,Dyna-Q,0.15,4600,23000,6.097582888838274,6.263607903500317,0.16602501466204256
297,Dyna-Q,0.15,4700,23500,6.102006878472126,6.263607903500317,0.1616010250281903
297,Dyna-Q,0.15,4800,24000,6.102006878472126,6.263607903500317,0.1616010250281903
297,Dyna-Q,0.15,4900,24500,6.102006878472126,6.263607903500317,0.1616010250281903
297,Dyna-Q,0.15,5000,25000,5.942502034866346,6.263607903500317,0.3211058686339703
297,Dyna-Q,0.35,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
297,Dyna-Q,0.35,100,500,-1.98933933047236,6.263607903500317,8.252947233972677
297,Dyna-Q,0.35,200,1000,-1.9670278192412758,6.263607903500317,8.230635722741592
297,Dyna-Q,0.35,300,1500,2.230947387130297,6.263607903500317,4.0326605163700195
297,Dyna-Q,0.35,400,2000,-1.9756986396779639,6.263607903500317,8.23930654317828
297,Dyna-Q,0.35,500,2500,4.212094923673651,6.263607903500317,2.051512979826666
297,Dyna-Q,0.35,600,3000,5.448121283584571,6.263607903500317,0.8154866199157453
297,Dyna-Q,0.35,700,3500,3.2606439024879843,6.263607903500317,3.0029640010123324
297,Dyna-Q,0.35,800,4000,6.161725116144613,6.263607903500317,0.101882787355704
297,Dyna-Q,0.35,900,4500,5.901643411378421,6.263607903500317,0.36196449212189563
297,Dyna-Q,0.35,1000,5000,3.0221091433993,6.263607903500317,3.241498760101017
297,Dyna-Q,0.35,1100,5500,0.2674646030466326,6.263607903500317,5.996143300453684
297,Dyna-Q,0.35,1200,6000,4.35461548641218,6.263607903500317,1.908992417088137
297,Dyna-Q,0.35,1300,6500,-0.2145689281678435,6.263607903500317,6.4781768316681605
297,Dyna-Q,0.35,1400,7000,5.974578651654363,6.263607903500317,0.28902925184595407
297,Dyna-Q,0.35,1500,7500,3.1085915509195585,6.263607903500317,3.155016352580758
297,Dyna-Q,0.35,1600,8000,-0.8631056399580325,6.263607903500317,7.126713543458349
297,Dyna-Q,0.35,1700,8500,-1.2208078821614943,6.263607903500317,7.484415785661811
297,Dyna-Q,0.35,1800,9000,6.222586863809811,6.263607903500317,0.041021039690505745
297,Dyna-Q,0.35,1900,9500,6.205013768553916,6.263607903500317,0.05859413494640098
297,Dyna-Q,0.35,2000,10000,0.564426046070768,6.263607903500317,5.699181857429549
297,Dyna-Q,0.35,2100,10500,2.4973391465341903,6.263607903500317,3.7662687569661264
297,Dyna-Q,0.35,2200,11000,4.729647203282761,6.263607903500317,1.5339607002175555
297,Dyna-Q,0.35,2300,11500,6.240084712123412,6.263607903500317,0.023523191376904506
297,Dyna-Q,0.35,2400,12000,6.0871490547163,6.263607903500317,0.17645884878401663
297,Dyna-Q,0.35,2500,12500,-1.5496294518837557,6.263607903500317,7.813237355384072
297,Dyna-Q,0.35,2600,13000,3.698941077957521,6.263607903500317,2.564666825542796
297,Dyna-Q,0.35,2700,13500,6.244533912994323,6.263607903500317,0.019073990505993343
297,Dyna-Q,0.35,2800,14000,3.16152790592798,6.263607903500317,3.1020799975723365
297,Dyna-Q,0.35,2900,14500,1.750091460215331,6.263607903500317,4.513516443284986
297,Dyna-Q,0.35,3000,15000,-1.9215292817805802,6.263607903500317,8.185137185280897
297,Dyna-Q,0.35,3100,15500,-0.8526392658599271,6.263607903500317,7.116247169360244
297,Dyna-Q,0.35,3200,16000,2.9600723123850123,6.263607903500317,3.3035355911153044
297,Dyna-Q,0.35,3300,16500,5.864349352577823,6.263607903500317,0.39925855092249396
297,Dyna-Q,0.35,3400,17000,5.991371748369668,6.263607903500317,0.27223615513064914
297,Dyna-Q,0.35,3500,17500,6.01519846379977,6.263607903500317,0.24840943970054674
