seed,epoch,n_transitions,mse
231,8,600,2.1972554005562992e-05
231,9,600,1.8280943281991455e-05
231,10,600,1.5303202570449732e-05
231,11,600,1.321029789515275e-05
231,12,600,1.171768775939678e-05
231,13,600,1.0305669021411296e-05
231,14,600,9.363266958404748e-06
231,15,600,8.071846423263196e-06
231,16,600,7.19382962272089e-06
231,17,600,6.4499819090039976e-06
231,18,600,5.860631943888669e-06
231,19,600,5.409003293415911e-06
231,20,600,4.991556505429846e-06
231,21,600,4.673586138443697e-06
231,22,600,4.4678763766856536e-06
231,23,600,4.205657789593955e-06
231,24,600,3.903335140134196e-06
231,25,600,3.6497788510371863e-06
231,26,600,3.4599680942081156e-06
231,27,600,3.283423874515727e-06
231,28,600,3.1177023641392123e-06
231,29,600,2.9618028927296495e-06
231,30,600,2.9007144193153516e-06
231,31,600,2.778645877074986e-06
231,32,600,2.5862595335686486e-06
231,33,600,2.443428088315015e-06
231,34,600,2.3376970543004542e-06
231,35,600,2.2144857882123785e-06
231,36,600,2.127262197710048e-06
231,37,600,2.0326681471105033e-06
231,38,600,1.9571258504631837e-06
231,39,600,1.827817479687311e-06
231,40,600,1.8141649733431555e-06
231,41,600,1.6822094769515005e-06
231,42,600,1.6110069341984374e-06
231,43,600,1.5416165255326057e-06
231,44,600,1.4852600154307238e-06
231,45,600,1.3959458948121258e-06
231,46,600,1.3545755271144644e-06
231,47,600,1.3096862732565665e-06
231,48,600,1.2647531650001935e-06
231,49,600,1.1894789356335278e-06
231,50,600,1.1465614935140799e-06
231,51,600,1.1313124736333472e-06
231,52,600,1.0611151310513379e-06
231,53,600,1.0087043946034674e-06
231,54,600,9.921045554955e-07
231,55,600,9.433648125123957e-07
231,56,600,9.131218348557014e-07
231,57,600,8.734421684446142e-07
231,58,600,8.62855734184402e-07
231,59,600,8.496133276773771e-07
231,60,600,8.380468539383545e-07
231,61,600,7.813039261643433e-07
231,62,600,7.661703298373667e-07
231,63,600,7.460972994977055e-07
231,64,600,7.030748867308782e-07
231,65,600,6.717273852006512e-07
231,66,600,6.634569803952074e-07
231,67,600,6.633844667416461e-07
231,68,600,6.360852173776565e-07
231,69,600,6.177997758377866e-07
231,70,600,5.949102997922301e-07
231,71,600,5.738843496697211e-07
231,72,600,5.355002049088254e-07
231,73,600,5.349746234778171e-07
231,74,600,5.49507605060889e-07
231,75,600,5.161883766085769e-07
231,76,600,4.995428819136962e-07
231,77,600,4.82896247358679e-07
231,78,600,4.7455808220619436e-07
231,79,600,4.7145126820013445e-07
231,80,600,4.705072895878977e-07
231,81,600,4.6029128833125517e-07
231,82,600,4.4963168836363216e-07
231,83,600,4.3370498214076893e-07
231,84,600,4.183274167022126e-07
231,85,600,4.066016214808674e-07
231,86,600,4.1304316662143196e-07
231,87,600,3.9133508275761794e-07
231,88,600,3.8725425706855415e-07
231,89,600,4.145024634358139e-07
231,90,600,3.9077608158478184e-07
231,91,600,4.002397754507719e-07
231,92,600,3.8285719453693e-07
231,93,600,3.588031368532316e-07
231,94,600,3.4610714025300114e-07
231,95,600,3.5732414155039514e-07
231,96,600,3.284124295831996e-07
231,97,600,3.3138394503327475e-07
231,98,600,3.2939711376768267e-07
231,99,600,3.20162729544312e-07
231,100,600,3.067902086011025e-07
231,101,600,3.0800747511325187e-07
231,102,600,3.06517391454451e-07
231,103,600,3.0014193681070436e-07
231,104,600,2.823587254253748e-07
231,105,600,2.987019061756176e-07
231,106,600,2.970903223267909e-07
231,107,600,2.79761005042713e-07
231,108,600,2.6932816521557947e-07
231,109,600,2.706953384440088e-07
231,110,600,2.7030011049072e-07
231,111,600,2.7483795143349486e-07
231,112,600,2.7772655252982453e-07
231,113,600,2.5334280436302495e-07
231,114,600,2.571650658691588e-07
231,115,600,2.481692859353308e-07
231,116,600,2.401575363370811e-07
231,117,600,2.333146783048266e-07
231,118,600,2.3172931213665785e-07
231,119,600,2.2139176566401821e-07
242,0,600,0.016223507831608384
242,1,600,0.0009573320551824413
242,2,600,0.00022734186181639274
242,3,600,7.688936665975856e-05
242,4,600,4.0581111802327396e-05
242,5,600,3.095104047564459e-05
242,6,600,2.55016991918398e-05
242,7,600,2.1200175615376794e-05
242,8,600,1.780181324935065e-05
242,9,600,1.5243474780091723e-05
242,10,600,1.3282036276282987e-05
242,11,600,1.1646041050545663e-05
242,12,600,1.0252866870455604e-05
242,13,600,9.104306263907347e-06
242,14,600,8.019300539193577e-06
242,15,600,7.254454524292285e-06
242,16,600,6.479720791742837e-06
242,17,600,5.982089805911528e-06
242,18,600,5.460989239892162e-06
242,19,600,5.0137756428930985e-06
242,20,600,4.753909852776192e-06
242,21,600,4.3666876033392715e-06
242,22,600,4.051724268768004e-06
242,23,600,3.7667524278922903e-06
242,24,600,3.5035479293966135e-06
242,25,600,3.216026379959658e-06
242,26,600,3.0144923393412395e-06
242,27,600,2.8597781214270264e-06
242,28,600,2.6919240889056757e-06
242,29,600,2.5372548520863346e-06
242,30,600,2.4156610936044764e-06
242,31,600,2.2615860183051203e-06
242,32,600,2.102365224824385e-06
242,33,600,2.009779953631982e-06
242,34,600,1.8764293408343002e-06
242,35,600,1.7948942399925724e-06
242,36,600,1.6887669983732755e-06
242,37,600,1.617094055386827e-06
242,38,600,1.5525457115472818e-06
242,39,600,1.471959539781222e-06
242,40,600,1.4063987889226396e-06
242,41,600,1.3235743770229944e-06
242,42,600,1.2630479838997797e-06
242,43,600,1.2275502118236066e-06
242,44,600,1.1314771903040596e-06
242,45,600,1.0955464401113681e-06
242,46,600,1.0503651714388021e-06
242,47,600,9.868011626454783e-07
242,48,600,9.729024976710014e-07
242,49,600,9.473028931576042e-07
242,50,600,8.726211627905095e-07
242,51,600,8.427561537796703e-07
242,52,600,7.850475275230756e-07
242,53,600,7.726093886767079e-07
242,54,600,7.865115920044206e-07
242,55,600,7.31064008469299e-07
242,56,600,7.002536826324725e-07
242,57,600,6.605119114953452e-07
242,58,600,6.219836495203805e-07
242,59,600,6.248617945689866e-07
242,60,600,5.871888703268269e-07
242,61,600,5.763757539362383e-07
242,62,600,5.464309982459637e-07
242,63,600,5.355761230344127e-07
242,64,600,5.652533662657189e-07
242,65,600,5.266579318243346e-07
242,66,600,4.888503381930845e-07
242,67,600,4.6923003980593524e-07
242,68,600,4.735309572293102e-07
242,69,600,4.4804628247986434e-07
242,70,600,4.3579216388049024e-07
242,71,600,4.278127872076335e-07
242,72,600,4.125176203435905e-07
242,73,600,3.9661965146072024e-07
242,74,600,3.8892278089525987e-07
242,75,600,3.6365705158770747e-07
242,76,600,3.571183920090143e-07
242,77,600,3.4902469185214464e-07
242,78,600,3.4957012180831564e-07
242,79,600,3.4011436388195044e-07
242,80,600,3.2660821857102983e-07
242,81,600,3.3209938662462503e-07
242,82,600,3.1601063477338407e-07
242,83,600,3.0991973155299715e-07
242,84,600,3.1107970221754795e-07
242,85,600,3.040979944863035e-07
242,86,600,2.8213853399069866e-07
242,87,600,2.813281409281014e-07
242,88,600,2.720054820165866e-07
242,89,600,2.695434246609358e-07
242,90,600,2.5698177112369527e-07
242,91,600,2.4076055009764355e-07
242,92,600,2.473462655559974e-07
242,93,600,2.513317138969366e-07
242,94,600,2.4152859354169197e-07
242,95,600,2.2482756222823235e-07
242,96,600,2.1739007985089347e-07
242,97,600,2.3014861445864492e-07
242,98,600,2.1703448829001853e-07
242,99,600,2.2639453446440946e-07
242,100,600,2.1579610482173225e-07
242,101,600,2.0189769384758524e-07
242,102,600,1.8835595281380417e-07
242,103,600,1.8684965860864777e-07
242,104,600,2.007943774479396e-07
242,105,600,1.9206469030869383e-07
242,106,600,1.92081563305261e-07
242,107,600,2.0659989731161422e-07
242,108,600,2.011997511287614e-07
242,109,600,1.9183603578647691e-07
242,110,600,1.8144557497192323e-07
242,111,600,1.6838723414923007e-07
242,112,600,1.635631460167612e-07
242,113,600,1.6416303697939694e-07
242,114,600,1.6252815263920924e-07
242,115,600,1.600236072961611e-07
242,116,600,1.6410826273577665e-07
242,117,600,1.5224496283544317e-07
242,118,600,1.554888763615437e-07
242,119,600,1.6418419028540437e-07
253,0,600,0.01721730977051744
253,1,600,0.0012357602913030668
253,2,600,0.0003335198617270706
253,3,600,0.0001224680462703538
253,4,600,6.404463555985497e-05
253,5,600,4.529303536592602e-05
253,6,600,3.551243275739436e-05
253,7,600,2.801315265395189e-05
253,8,600,2.2891040469786324e-05
253,9,600,1.9581929197891822e-05
253,10,600,1.585280327306368e-05
253,11,600,1.3456051142144901e-05
253,12,600,1.1462387690124544e-05
253,13,600,9.987099733016773e-06
253,14,600,8.996826866342943e-06
253,15,600,8.271537430310242e-06
253,16,600,7.385689006792075e-06
253,17,600,6.69220800629869e-06
253,18,600,6.0548907209809646e-06
253,19,600,5.589464538053634e-06
253,20,600,5.294172539929844e-06
253,21,600,4.929243969423911e-06
253,22,600,4.614725577611304e-06
253,23,600,4.32109878650073e-06
253,24,600,4.192170512109632e-06
253,25,600,4.115672142066424e-06
253,26,600,3.7525892953214533e-06
253,27,600,3.574821903384872e-06
253,28,600,3.3037781397644333e-06
253,29,600,3.394440636839136e-06
253,30,600,3.248313846358398e-06
253,31,600,2.9233892285829875e-06
253,32,600,2.794659198906102e-06
253,33,600,2.645469862727623e-06
253,34,600,2.5238154774486153e-06
253,35,600,2.431700805740739e-06
253,36,600,2.327582852127594e-06
253,37,600,2.211915192387287e-06
253,38,600,2.1611799746479897e-06
253,39,600,2.1521380009098242e-06
253,40,600,1.96106011811169e-06
253,41,600,1.9231233391349776e-06
253,42,600,1.9805343138039844e-06
253,43,600,1.8285838857417203e-06
253,44,600,1.7045051651477576e-06
253,45,600,1.6632143222906099e-06
253,46,600,1.5570012752313664e-06
253,47,600,1.5397011377684207e-06
253,48,600,1.4896535004170705e-06
253,49,600,1.4616650272919765e-06
253,50,600,1.4310461818025176e-06
253,51,600,1.3115829685112228e-06
253,52,600,1.2580420290257616e-06
253,53,600,1.1937528223657675e-06
253,54,600,1.2242763267821781e-06
253,55,600,1.160102225352794e-06
253,56,600,1.1478442373620629e-06
253,57,600,1.1301763092169973e-06
253,58,600,1.0046967367160456e-06
253,59,600,9.748277504609416e-07
253,60,600,9.190315324758558e-07
253,61,600,8.943541792249515e-07
253,62,600,8.998130612637491e-07
253,63,600,8.618680752940573e-07
253,64,600,8.289580753290992e-07
253,65,600,8.076378978366368e-07
253,66,600,8.003096608813633e-07
253,67,600,7.692057085693562e-07
253,68,600,7.287022116854229e-07
253,69,600,6.842571571341019e-07
253,70,600,6.733232797423146e-07
253,71,600,6.485486826597097e-07
253,72,600,6.545234456504994e-07
253,73,600,6.44935087585078e-07
253,74,600,5.995989756444799e-07
253,75,600,6.004236267567887e-07
253,76,600,5.850962757473385e-07
253,77,600,5.458368916247547e-07
253,78,600,5.464136894249205e-07
253,79,600,5.410982650669451e-07
253,80,600,5.000934146138254e-07
253,81,600,4.586434582015978e-07
253,82,600,4.718784580111453e-07
253,83,600,4.7647201343256467e-07
253,84,600,4.5534229908944803e-07
253,85,600,4.335322267635141e-07
253,86,600,4.1291167283481247e-07
253,87,600,4.235217165602846e-07
253,88,600,4.3890166987119685e-07
253,89,600,4.3234523744965703e-07
253,90,600,3.911037105964217e-07
253,91,600,4.010658392716275e-07
253,92,600,3.9483516608721686e-07
253,93,600,3.5495124549063473e-07
253,94,600,3.418783717877791e-07
253,95,600,3.3029765308799004e-07
253,96,600,3.255195750284656e-07
253,97,600,3.375210089990632e-07
253,98,600,3.2421764585347104e-07
253,99,600,3.1020637586128656e-07
253,100,600,3.015806008103314e-07
253,101,600,3.2281750127307724e-07
253,102,600,2.968888971484998e-07
253,103,600,3.062617164878726e-07
253,104,600,3.0684980458772774e-07
253,105,600,2.7320935382584524e-07
253,106,600,3.15318501077998e-07
253,107,600,3.2091735524892634e-07
253,108,600,3.399808983018422e-07
253,109,600,2.623365980681276e-07
253,110,600,2.471541622496357e-07
253,111,600,2.454904241152403e-07
253,112,600,2.408111160584189e-07
253,113,600,2.420659823231194e-07
253,114,600,2.6459304148386904e-07
253,115,600,2.3829187474695184e-07
253,116,600,2.435318302667312e-07
253,117,600,2.412169934018493e-07
253,118,600,2.1737885185458302e-07
253,119,600,2.3236434594465255e-07
264,0,600,0.020038623250040567
264,1,600,0.0021449731154318313
264,2,600,0.00028616614727070553
264,3,600,8.177735061939242e-05
264,4,600,4.024110436914366e-05
264,5,600,2.9425087948191888e-05
264,6,600,2.467636166712557e-05
264,7,600,2.026220255222717e-05
264,8,600,1.700515175271951e-05
264,9,600,1.459179342849606e-05
264,10,600,1.2520895573911013e-05
264,11,600,1.0951332732426971e-05
264,12,600,9.597413107162298e-06
264,13,600,8.463313833760224e-06
264,14,600,7.520168900268082e-06
264,15,600,6.7076193497422005e-06
264,16,600,5.9466729154385245e-06
264,17,600,5.399327235528817e-06
264,18,600,4.758551983142848e-06
264,19,600,4.389982111780755e-06
264,20,600,3.963609478169498e-06
264,21,600,3.5948849538152375e-06
264,22,600,3.2375608282707523e-06
264,23,600,3.0027516734327565e-06
264,24,600,2.7421458173050365e-06
264,25,600,2.543589377374271e-06
264,26,600,2.350665094079312e-06
264,27,600,2.1560533136715476e-06
264,28,600,2.0413755099693124e-06
264,29,600,1.902568846832621e-06
264,30,600,1.7565313441991747e-06
264,31,600,1.6794474055658564e-06
264,32,600,1.5408848926917445e-06
264,33,600,1.4280725748138042e-06
264,34,600,1.3181822198834866e-06
264,35,600,1.233416788624565e-06
264,36,600,1.1440185316683039e-06
264,37,600,1.0784376001993225e-06
264,38,600,1.0712325927455057e-06
264,39,600,1.0094180885588639e-06
264,40,600,9.031254029722685e-07
264,41,600,8.74005612678574e-07
264,42,600,8.552736663827282e-07
264,43,600,8.425448425585178e-07
264,44,600,7.821549912166933e-07
264,45,600,7.1965415420556e-07
264,46,600,6.961167535361088e-07
264,47,600,6.694610153533033e-07
264,48,600,6.556442668313952e-07
264,49,600,6.112378783702872e-07
264,50,600,6.057692587546625e-07
264,51,600,5.824691575191153e-07
264,52,600,5.725613044361174e-07
264,53,600,5.498111665689831e-07
264,54,600,5.488386465769606e-07
264,55,600,5.301329098840238e-07
264,56,600,5.012584629663539e-07
264,57,600,4.959117026266157e-07
264,58,600,4.836454226769524e-07
264,59,600,4.599713049090401e-07
264,60,600,4.3025329372731475e-07
264,61,600,4.2905981184790826e-07
264,62,600,4.2853752913024914e-07
264,63,600,4.238291879980687e-07
264,64,600,4.0014943465394025e-07
264,65,600,3.855533220219418e-07
264,66,600,3.8172988183760024e-07
264,67,600,3.8199096231413645e-07
264,68,600,3.710230865743525e-07
264,69,600,3.628735500246636e-07
264,70,600,3.437167450963324e-07
264,71,600,3.4788792564349455e-07
264,72,600,3.3563733821713535e-07
264,73,600,3.256565349829543e-07
264,74,600,3.223347958605939e-07
264,75,600,3.273166166644315e-07
264,76,600,3.2690933730799244e-07
264,77,600,3.340207798960124e-07
264,78,600,2.958615774081122e-07
264,79,600,2.8961050184917486e-07
264,80,600,2.792758155728255e-07
264,81,600,2.7446772022406206e-07
264,82,600,2.8243641811274613e-07
264,83,600,2.840749170960216e-07
264,84,600,2.8031408081269066e-07
264,85,600,2.6048792016964444e-07
264,86,600,2.7058697431931773e-07
264,87,600,2.624886027553274e-07
264,88,600,2.548747437757763e-07
264,89,600,2.4157437964408694e-07
264,90,600,2.466690273793479e-07
264,91,600,2.44244723702243e-07
264,92,600,2.477464426264257e-07
264,93,600,2.6285189300934737e-07
264,94,600,2.496592605445202e-07
264,95,600,2.3041206216440084e-07
264,96,600,2.19791191562691e-07
264,97,600,2.0609421534046352e-07
264,98,600,2.0936545005748774e-07
264,99,600,2.0140328381420376e-07
264,100,600,2.0464160450884314e-07
264,101,600,2.0719842979133314e-07
264,102,600,1.9620635214323556e-07
264,103,600,2.0311571562926568e-07
264,104,600,1.9334063433748988e-07
264,105,600,2.1202006277426816e-07
264,106,600,2.595103435067502e-07
264,107,600,2.0463397701955969e-07
264,108,600,1.988662274386929e-07
264,109,600,1.9096103374606268e-07
264,110,600,2.0225160576022687e-07
264,111,600,1.9390529068256287e-07
264,112,600,2.012603309552967e-07
264,113,600,1.8920091759498878e-07
264,114,600,1.810093378576551e-07
264,115,600,1.757598674601013e-07
264,116,600,1.6419749665661396e-07
264,117,600,1.7161180658987226e-07
264,118,600,1.777639619598104e-07
264,119,600,1.7091876197869885e-07
275,0,600,0.020284071581830317
275,1,600,0.0020889008209403408
275,2,600,0.000352931420677219
275,3,600,0.00011769876245556301
275,4,600,6.217060089463637e-05
275,5,600,4.2302906091974464e-05
275,6,600,3.155485327098225e-05
275,7,600,2.5560469772531892e-05
275,8,600,2.1371070952706136e-05
275,9,600,1.874602980694219e-05
275,10,600,1.634170186757968e-05
275,11,600,1.421841916453559e-05
275,12,600,1.2676544673396214e-05
275,13,600,1.1282206651230809e-05
275,14,600,1.011071159442317e-05
275,15,600,9.30571506710533e-06
275,16,600,8.34302555679307e-06
275,17,600,7.6070617955050874e-06
275,18,600,7.063963752635142e-06
275,19,600,6.739753261124286e-06
275,20,600,6.1419620626685695e-06
275,21,600,5.731302721151702e-06
275,22,600,5.403384921010002e-06
275,23,600,5.064038922634944e-06
275,24,600,4.753667850596492e-06
275,25,600,4.42574479812289e-06
275,26,600,4.3054145300246955e-06
275,27,600,3.898726588072589e-06
275,28,600,3.728541269322848e-06
275,29,600,3.4685657151624727e-06
275,30,600,3.4696115335464125e-06
275,31,600,3.1633176448801684e-06
275,32,600,3.0106791427897407e-06
275,33,600,2.9967456576311013e-06
275,34,600,2.773035267685037e-06
275,35,600,2.596718616730773e-06
275,36,600,2.4423437360766054e-06
275,37,600,2.337575089864243e-06
275,38,600,2.2174555576719665e-06
275,39,600,2.1376668488109747e-06
275,40,600,2.0577427574751616e-06
275,41,600,1.8716963244227565e-06
275,42,600,1.878433557809139e-06
275,43,600,1.7874513171016973e-06
275,44,600,1.7702990907022656e-06
275,45,600,1.648424086541031e-06
275,46,600,1.6977436225237109e-06
275,47,600,1.555545356112768e-06
275,48,600,1.4769727966411567e-06
275,49,600,1.3918170231207973e-06
275,50,600,1.3431974614856077e-06
275,51,600,1.2347837875830392e-06
275,52,600,1.1712117913918372e-06
275,53,600,1.1436783166262007e-06
275,54,600,1.0708097952853053e-06
275,55,600,1.0671552442282089e-06
275,56,600,1.0319994625038624e-06
275,57,600,1.0011668142564493e-06
275,58,600,9.613303467703142e-07
275,59,600,9.946862501477116e-07
275,60,600,9.194136680434894e-07
275,61,600,8.435562575103081e-07
275,62,600,8.246548433314608e-07
275,63,600,7.666355378732029e-07
275,64,600,7.382102302543852e-07
275,65,600,7.215631264419866e-07
275,66,600,7.054778013513753e-07
275,67,600,6.90781533158339e-07
275,68,600,6.512939954087703e-07
275,69,600,6.256730743141241e-07
275,70,600,6.063935659851364e-07
275,71,600,5.779982948776084e-07
275,72,600,5.497577783324614e-07
275,73,600,5.678984263711659e-07
275,74,600,5.370827093848245e-07
275,75,600,5.170483738562612e-07
275,76,600,4.968251470484719e-07
275,77,600,4.7246727146294257e-07
275,78,600,4.787266608206522e-07
275,79,600,4.6974524432124247e-07
275,80,600,4.589707181797789e-07
275,81,600,4.267935191879396e-07
275,82,600,4.1213332053757766e-07
275,83,600,4.127006416422917e-07
275,84,600,4.1540682771985875e-07
275,85,600,3.747328514392441e-07
275,86,600,3.6608323289269007e-07
275,87,600,3.757106641519146e-07
275,88,600,3.5790405915672873e-07
275,89,600,3.625306195126062e-07
275,90,600,3.5247666852156776e-07
275,91,600,3.228783885776322e-07
275,92,600,3.340439551822639e-07
275,93,600,3.3334790340464486e-07
275,94,600,3.02700927902247e-07
275,95,600,2.9665873530336144e-07
275,96,600,2.91375148645114e-07
275,97,600,2.9336900007293527e-07
275,98,600,2.860863520631459e-07
275,99,600,2.7504281982708947e-07
275,100,600,2.7677990900835874e-07
275,101,600,2.6421708905912205e-07
275,102,600,2.6326439575242196e-07
275,103,600,2.7654363103573293e-07
275,104,600,2.460745917394553e-07
275,105,600,2.5690937153094157e-07
275,106,600,2.3939936420148157e-07
275,107,600,2.439242493323945e-07
275,108,600,2.3138331148163018e-07
275,109,600,2.311549446170303e-07
275,110,600,2.471494990698518e-07
275,111,600,2.486397046428273e-07
275,112,600,2.2675303573518438e-07
275,113,600,2.2195848871613057e-07
275,114,600,2.3495164760178288e-07
275,115,600,2.247396393709335e-07
275,116,600,2.181935042095144e-07
275,117,600,2.2257488356708085e-07
275,118,600,2.3113658389356236e-07
275,119,600,2.1031561959118427e-07
286,0,600,0.02285222495955072
286,1,600,0.0032935460738372055
286,2,600,0.0004358042456595669
286,3,600,0.00013549345902375584
286,4,600,5.937674889681053e-05
286,5,600,3.526711265486053e-05
286,6,600,2.4202865097322503e-05
286,7,600,1.8782364905315546e-05
286,8,600,1.4882268332209943e-05
286,9,600,1.2598346089170694e-05
286,10,600,1.0496068305081662e-05
286,11,600,9.094704929386929e-06
286,12,600,8.180826295612956e-06
286,13,600,7.37215206850363e-06
286,14,600,6.737099111456988e-06
286,15,600,6.1429827407042265e-06
286,16,600,5.654132122033748e-06
286,17,600,5.190886431113252e-06
286,18,600,4.876626110815682e-06
286,19,600,4.552606428899851e-06
286,20,600,4.235235281301262e-06
286,21,600,4.0341633393836665e-06
286,22,600,3.851489634000341e-06
286,23,600,3.6136170700429877e-06
286,24,600,3.466875620305425e-06
286,25,600,3.268290276393696e-06
286,26,600,3.0645253469916302e-06
286,27,600,2.89829257972566e-06
286,28,600,2.794636265877527e-06
286,29,600,2.6646952811030418e-06
286,30,600,2.5195159411707304e-06
286,31,600,2.3694317070820894e-06
286,32,600,2.364275918041944e-06
286,33,600,2.272043463180077e-06
286,34,600,2.2105657762949703e-06
286,35,600,2.0566944158417757e-06
286,36,600,1.9252525547878906e-06
286,37,600,1.8876856685030936e-06
286,38,600,1.7828681650730449e-06
286,39,600,1.7040535459799634e-06
286,40,600,1.6128802712955804e-06
286,41,600,1.6218486501585224e-06
286,42,600,1.5283157979770056e-06
286,43,600,1.4856973998097313e-06
286,44,600,1.3841153687328763e-06
286,45,600,1.2849583515018916e-06
286,46,600,1.2426465374167158e-06
286,47,600,1.2225251168729301e-06
286,48,600,1.2110604589715399e-06
286,49,600,1.1188888343464275e-06
286,50,600,1.0794146186000081e-06
286,51,600,1.0563591107065327e-06
286,52,600,1.0307073095741783e-06
286,53,600,9.854185969671609e-07
286,54,600,9.830127064440986e-07
286,55,600,9.45445013581105e-07
286,56,600,9.095682745091357e-07
286,57,600,8.791548509634595e-07
286,58,600,8.738270396765744e-07
286,59,600,7.883756579399471e-07
286,60,600,7.689799857464669e-07
286,61,600,7.560767390881856e-07
286,62,600,7.303389374532056e-07
286,63,600,7.069821630298784e-07
286,64,600,6.743623301692998e-07
286,65,600,6.564069092531242e-07
286,66,600,6.571181071840807e-07
286,67,600,6.347920188282411e-07
286,68,600,6.046973908269138e-07
286,69,600,5.801188677878599e-07
286,70,600,5.636948253296444e-07
286,71,600,5.496864739478424e-07
286,72,600,5.269729170645644e-07
286,73,600,5.131733938188327e-07
286,74,600,5.049168790767573e-07
286,75,600,5.092779327984125e-07
286,76,600,5.014210773280961e-07
286,77,600,4.652541331564096e-07
286,78,600,4.5509707538377895e-07
286,79,600,4.52069372457979e-07
286,80,600,4.307234223089931e-07
286,81,600,4.2402917989947075e-07
286,82,600,4.218359183177629e-07
286,83,600,4.187387892335735e-07
286,84,600,3.9790056667087765e-07
286,85,600,3.787615140918445e-07
286,86,600,3.933744537969113e-07
286,87,600,3.71348425394564e-07
286,88,600,3.740488581702026e-07
286,89,600,3.5350278392941523e-07
286,90,600,3.4938162708673e-07
286,91,600,3.501383022957701e-07
286,92,600,3.324673391609011e-07
286,93,600,3.282022519394894e-07
286,94,600,3.206318135533749e-07
286,95,600,3.194910439973635e-07
286,96,600,3.381238687588369e-07
286,97,600,2.9764578522118474e-07
286,98,600,2.867636520196165e-07
286,99,600,2.885243918776245e-07
286,100,600,2.9017615908718363e-07
286,101,600,2.6469649351443685e-07
286,102,600,2.704737150787351e-07
286,103,600,2.6058543557825795e-07
286,104,600,2.747707435147325e-07
286,105,600,2.6511736525423514e-07
286,106,600,2.4774773035424485e-07
286,107,600,2.4063990472792565e-07
286,108,600,2.5186768922187755e-07
286,109,600,2.5436696704984665e-07
286,110,600,2.4323763849870855e-07
286,111,600,2.5044728422591636e-07
286,112,600,2.440689690119095e-07
286,113,600,2.1889337773473016e-07
286,114,600,2.1817503211782188e-07
286,115,600,2.236158886597351e-07
286,116,600,2.1324582072087365e-07
286,117,600,2.0697084848782317e-07
286,118,600,2.082786641728107e-07
286,119,600,2.0623380998741644e-07
297,0,600,0.019810418304252
297,1,600,0.0016815498151117934
297,2,600,0.0002377651297138073
297,3,600,8.036452445115796e-05
297,4,600,4.2792871710461396e-05
297,5,600,2.9032341473411138e-05
297,6,600,2.2870182482093746e-05
297,7,600,1.8189425205300238e-05
297,8,600,1.464049363149618e-05
297,9,600,1.2227733058305027e-05
297,10,600,1.0565724848052733e-05
297,11,600,9.27064598296343e-06
297,12,600,8.546067956079863e-06
297,13,600,7.4813757476620506e-06
297,14,600,6.705181809401868e-06
297,15,600,6.538412232035434e-06
297,16,600,5.8260718560632085e-06
297,17,600,5.342031016353806e-06
297,18,600,5.005889258762564e-06
297,19,600,4.588921111510564e-06
297,20,600,4.189005020586927e-06
297,21,600,3.973929386503234e-06
297,22,600,3.7328788709457602e-06
297,23,600,3.5749511330083655e-06
297,24,600,3.378402193208642e-06
297,25,600,3.1698495053876137e-06
297,26,600,3.1412190992341496e-06
297,27,600,2.8778335406873104e-06
297,28,600,2.7031154104406598e-06
297,29,600,2.5348244590579847e-06
297,30,600,2.4223837870426664e-06
297,31,600,2.292810708432195e-06
297,32,600,2.1968411601847037e-06
297,33,600,2.0813211072460325e-06
297,34,600,2.0761979810327157e-06
297,35,600,1.9515354360440763e-06
297,36,600,1.8980347135766352e-06
297,37,600,1.8595828889470124e-06
297,38,600,1.71819918693329e-06
297,39,600,1.6473958465356097e-06
297,40,600,1.578661454603111e-06
297,41,600,1.5204841456819082e-06
297,42,600,1.4574392217151686e-06
297,43,600,1.4418462222621248e-06
297,44,600,1.4156128836355878e-06
297,45,600,1.3376217841716044e-06
297,46,600,1.3297333524812867e-06
297,47,600,1.2429533497700168e-06
297,48,600,1.2073849826552569e-06
297,49,600,1.1485936280869764e-06
297,50,600,1.1025865460037735e-06
297,51,600,1.058221798039564e-06
297,52,600,1.0332600604550334e-06
297,53,600,1.002698729435954e-06
297,54,600,9.575208614957151e-07
297,55,600,9.446278219708179e-07
297,56,600,8.867043585556339e-07
297,57,600,8.708213535531908e-07
297,58,600,8.507922206933327e-07
297,59,600,7.908142744159513e-07
297,60,600,7.802334404292005e-07
297,61,600,7.659761922097554e-07
297,62,600,7.401460484408362e-07
297,63,600,7.673522934450566e-07
297,64,600,7.307443032806604e-07
297,65,600,6.696266771206483e-07
297,66,600,6.59356715004833e-07
297,67,600,6.504613464274275e-07
297,68,600,6.479184222778139e-07
297,69,600,6.363878728315716e-07
297,70,600,6.07637418014699e-07
297,71,600,5.976428049710816e-07
297,72,600,5.791270409286209e-07
297,73,600,5.581684697038949e-07
297,74,600,5.149360926057661e-07
297,75,600,5.241670789389805e-07
297,76,600,5.095721923297741e-07
297,77,600,5.018360704860625e-07
297,78,600,4.769206047907765e-07
297,79,600,4.708957467420604e-07
297,80,600,4.5342855050995765e-07
297,81,600,4.6826224200614016e-07
297,82,600,4.4448838213826864e-07
297,83,600,4.268302820707361e-07
297,84,600,3.9699790447325784e-07
297,85,600,3.996457024868505e-07
297,86,600,4.258017217975258e-07
297,87,600,4.19428225110383e-07
297,88,600,3.9109095074476695e-07
297,89,600,4.0341828770650814e-07
297,90,600,3.656222669465741e-07
